"ride_id","request_to_accept_time_minutes","accept_to_cancel_time_minutes","weekday","request_hour"
3091901,15.0000000000000000,8.0000000000000000,Friday   ,18
3091905,18.0000000000000000,6.0000000000000000,Saturday ,9
3091913,19.0000000000000000,4.0000000000000000,Thursday ,17
3091941,12.0000000000000000,8.0000000000000000,Wednesday,18
3091953,12.0000000000000000,8.0000000000000000,Wednesday,9
3091962,20.0000000000000000,4.0000000000000000,Tuesday  ,9
3091969,18.0000000000000000,4.0000000000000000,Wednesday,10
3091988,14.0000000000000000,3.0000000000000000,Thursday ,17
3092002,18.0000000000000000,4.0000000000000000,Sunday   ,14
3092020,17.0000000000000000,4.0000000000000000,Tuesday  ,17
3092028,16.0000000000000000,6.0000000000000000,Monday   ,11
3092030,19.0000000000000000,3.0000000000000000,Friday   ,22
3092033,20.0000000000000000,9.0000000000000000,Wednesday,18
3092041,10.0000000000000000,8.0000000000000000,Monday   ,17
3092055,13.0000000000000000,8.0000000000000000,Tuesday  ,13
3092057,12.0000000000000000,9.0000000000000000,Monday   ,17
3092082,17.0000000000000000,9.0000000000000000,Saturday ,9
3092124,12.0000000000000000,5.0000000000000000,Tuesday  ,11
3092125,17.0000000000000000,3.0000000000000000,Friday   ,11
3092179,17.0000000000000000,2.0000000000000000,Thursday ,16
3092180,14.0000000000000000,6.0000000000000000,Friday   ,9
3092189,15.0000000000000000,6.0000000000000000,Sunday   ,18
3092203,11.0000000000000000,2.0000000000000000,Monday   ,16
3092204,16.0000000000000000,2.0000000000000000,Monday   ,8
3092209,14.0000000000000000,6.0000000000000000,Friday   ,17
3092222,15.0000000000000000,8.0000000000000000,Saturday ,19
3092259,20.0000000000000000,4.0000000000000000,Monday   ,14
3092274,15.0000000000000000,4.0000000000000000,Sunday   ,16
3092292,17.0000000000000000,5.0000000000000000,Monday   ,16
3092302,10.0000000000000000,4.0000000000000000,Thursday ,17
3092305,14.0000000000000000,4.0000000000000000,Saturday ,9
3092307,17.0000000000000000,6.0000000000000000,Thursday ,6
3092323,18.0000000000000000,5.0000000000000000,Tuesday  ,16
3092333,10.0000000000000000,7.0000000000000000,Monday   ,10
3092347,19.0000000000000000,10.0000000000000000,Tuesday  ,19
3092405,13.0000000000000000,10.0000000000000000,Wednesday,19
3092412,12.0000000000000000,6.0000000000000000,Thursday ,18
3092438,11.0000000000000000,4.0000000000000000,Friday   ,9
3092469,19.0000000000000000,3.0000000000000000,Friday   ,18
3092474,17.0000000000000000,9.0000000000000000,Monday   ,10
3092487,10.0000000000000000,3.0000000000000000,Sunday   ,16
3092495,14.0000000000000000,8.0000000000000000,Saturday ,9
3092507,10.0000000000000000,4.0000000000000000,Sunday   ,8
3092527,13.0000000000000000,2.0000000000000000,Sunday   ,8
3092529,16.0000000000000000,10.0000000000000000,Tuesday  ,9
3092562,14.0000000000000000,7.0000000000000000,Saturday ,18
3092569,11.0000000000000000,3.0000000000000000,Saturday ,15
3092600,12.0000000000000000,4.0000000000000000,Wednesday,19
3092634,10.0000000000000000,10.0000000000000000,Wednesday,16
3092672,12.0000000000000000,4.0000000000000000,Monday   ,17
3092674,16.0000000000000000,7.0000000000000000,Tuesday  ,17
3092748,11.0000000000000000,3.0000000000000000,Friday   ,8
3092758,13.0000000000000000,9.0000000000000000,Sunday   ,10
3092766,19.0000000000000000,10.0000000000000000,Tuesday  ,8
3092777,12.0000000000000000,7.0000000000000000,Saturday ,19
3092778,15.0000000000000000,3.0000000000000000,Wednesday,18
3092781,18.0000000000000000,6.0000000000000000,Tuesday  ,17
3092792,12.0000000000000000,5.0000000000000000,Wednesday,16
3092798,15.0000000000000000,5.0000000000000000,Friday   ,8
3092808,13.0000000000000000,7.0000000000000000,Thursday ,18
3092829,10.0000000000000000,4.0000000000000000,Monday   ,19
3092840,18.0000000000000000,6.0000000000000000,Saturday ,17
3092841,20.0000000000000000,2.0000000000000000,Friday   ,16
3092847,15.0000000000000000,5.0000000000000000,Friday   ,19
3092867,13.0000000000000000,4.0000000000000000,Monday   ,18
3092869,13.0000000000000000,6.0000000000000000,Tuesday  ,11
3092873,12.0000000000000000,10.0000000000000000,Monday   ,8
3092884,17.0000000000000000,6.0000000000000000,Tuesday  ,17
3092888,20.0000000000000000,2.0000000000000000,Tuesday  ,13
3092890,12.0000000000000000,6.0000000000000000,Sunday   ,8
3092901,20.0000000000000000,9.0000000000000000,Saturday ,16
3092913,12.0000000000000000,8.0000000000000000,Sunday   ,8
3092950,18.0000000000000000,3.0000000000000000,Sunday   ,10
3092966,19.0000000000000000,4.0000000000000000,Sunday   ,9
3092974,20.0000000000000000,4.0000000000000000,Saturday ,9
3093016,18.0000000000000000,9.0000000000000000,Saturday ,9
3093021,14.0000000000000000,9.0000000000000000,Monday   ,17
3093035,10.0000000000000000,3.0000000000000000,Tuesday  ,12
3093059,16.0000000000000000,9.0000000000000000,Wednesday,0
3093072,20.0000000000000000,8.0000000000000000,Monday   ,18
3093092,17.0000000000000000,2.0000000000000000,Tuesday  ,5
3093102,17.0000000000000000,3.0000000000000000,Friday   ,19
3093105,14.0000000000000000,7.0000000000000000,Friday   ,12
3093155,17.0000000000000000,3.0000000000000000,Friday   ,18
3093160,10.0000000000000000,4.0000000000000000,Wednesday,8
3093165,15.0000000000000000,7.0000000000000000,Monday   ,19
3093167,12.0000000000000000,2.0000000000000000,Thursday ,11
3093182,10.0000000000000000,10.0000000000000000,Friday   ,3
3093209,20.0000000000000000,4.0000000000000000,Thursday ,19
3093220,11.0000000000000000,5.0000000000000000,Wednesday,17
3093239,19.0000000000000000,6.0000000000000000,Monday   ,16
3093264,16.0000000000000000,9.0000000000000000,Tuesday  ,19
3093274,12.0000000000000000,2.0000000000000000,Monday   ,10
3093281,16.0000000000000000,9.0000000000000000,Monday   ,16
3093291,11.0000000000000000,8.0000000000000000,Sunday   ,13
3093312,16.0000000000000000,3.0000000000000000,Friday   ,16
3093325,15.0000000000000000,3.0000000000000000,Tuesday  ,5
3093331,10.0000000000000000,4.0000000000000000,Thursday ,17
3093349,13.0000000000000000,2.0000000000000000,Friday   ,9
3093352,13.0000000000000000,3.0000000000000000,Sunday   ,19
3093354,13.0000000000000000,4.0000000000000000,Wednesday,9
3093367,15.0000000000000000,3.0000000000000000,Wednesday,19
3093371,18.0000000000000000,5.0000000000000000,Friday   ,17
3093374,18.0000000000000000,3.0000000000000000,Monday   ,19
3093407,18.0000000000000000,4.0000000000000000,Thursday ,12
3093409,13.0000000000000000,8.0000000000000000,Saturday ,8
3093423,12.0000000000000000,2.0000000000000000,Monday   ,9
3093446,20.0000000000000000,8.0000000000000000,Sunday   ,9
3093455,18.0000000000000000,6.0000000000000000,Sunday   ,18
3093486,17.0000000000000000,2.0000000000000000,Wednesday,16
3093492,18.0000000000000000,5.0000000000000000,Saturday ,11
3093515,19.0000000000000000,6.0000000000000000,Wednesday,17
3093523,12.0000000000000000,6.0000000000000000,Saturday ,8
3093525,20.0000000000000000,5.0000000000000000,Sunday   ,8
3093526,17.0000000000000000,9.0000000000000000,Wednesday,19
3093538,18.0000000000000000,8.0000000000000000,Tuesday  ,16
3093568,17.0000000000000000,7.0000000000000000,Wednesday,3
3093571,14.0000000000000000,9.0000000000000000,Monday   ,17
3093573,12.0000000000000000,4.0000000000000000,Wednesday,19
3093574,19.0000000000000000,7.0000000000000000,Friday   ,9
3093596,16.0000000000000000,5.0000000000000000,Friday   ,17
3093603,14.0000000000000000,9.0000000000000000,Wednesday,17
3093605,16.0000000000000000,7.0000000000000000,Thursday ,18
3093617,16.0000000000000000,5.0000000000000000,Wednesday,1
3093627,16.0000000000000000,4.0000000000000000,Wednesday,17
3093628,18.0000000000000000,10.0000000000000000,Thursday ,19
3093635,11.0000000000000000,7.0000000000000000,Wednesday,19
3093693,12.0000000000000000,4.0000000000000000,Thursday ,22
3093730,16.0000000000000000,3.0000000000000000,Sunday   ,15
3093741,10.0000000000000000,9.0000000000000000,Sunday   ,16
3093751,17.0000000000000000,6.0000000000000000,Thursday ,20
3093768,10.0000000000000000,2.0000000000000000,Monday   ,16
3093803,12.0000000000000000,4.0000000000000000,Tuesday  ,19
3093812,11.0000000000000000,7.0000000000000000,Wednesday,16
3093818,14.0000000000000000,5.0000000000000000,Monday   ,20
3093878,18.0000000000000000,7.0000000000000000,Sunday   ,18
3093884,20.0000000000000000,2.0000000000000000,Monday   ,19
3093902,20.0000000000000000,3.0000000000000000,Wednesday,17
3093905,14.0000000000000000,9.0000000000000000,Wednesday,17
3093930,15.0000000000000000,3.0000000000000000,Saturday ,16
3093931,13.0000000000000000,6.0000000000000000,Tuesday  ,10
3093986,11.0000000000000000,7.0000000000000000,Tuesday  ,8
3093994,19.0000000000000000,2.0000000000000000,Monday   ,17
3093996,15.0000000000000000,2.0000000000000000,Saturday ,16
3094010,13.0000000000000000,10.0000000000000000,Friday   ,8
3094033,17.0000000000000000,9.0000000000000000,Sunday   ,17
3094036,12.0000000000000000,4.0000000000000000,Monday   ,8
3094043,12.0000000000000000,2.0000000000000000,Sunday   ,15
3094071,19.0000000000000000,6.0000000000000000,Sunday   ,8
3094074,14.0000000000000000,7.0000000000000000,Thursday ,8
3094096,20.0000000000000000,4.0000000000000000,Thursday ,18
3094115,14.0000000000000000,3.0000000000000000,Sunday   ,10
3094136,15.0000000000000000,6.0000000000000000,Sunday   ,17
3094170,19.0000000000000000,6.0000000000000000,Friday   ,8
3094176,14.0000000000000000,3.0000000000000000,Sunday   ,6
3094182,20.0000000000000000,2.0000000000000000,Monday   ,18
3094183,16.0000000000000000,9.0000000000000000,Friday   ,19
3094187,12.0000000000000000,7.0000000000000000,Tuesday  ,18
3094193,13.0000000000000000,8.0000000000000000,Wednesday,17
3094209,19.0000000000000000,6.0000000000000000,Wednesday,15
3094222,12.0000000000000000,3.0000000000000000,Thursday ,18
3094223,18.0000000000000000,9.0000000000000000,Thursday ,19
3094263,19.0000000000000000,8.0000000000000000,Saturday ,8
3094280,14.0000000000000000,10.0000000000000000,Monday   ,9
3094302,14.0000000000000000,4.0000000000000000,Thursday ,20
3094305,11.0000000000000000,6.0000000000000000,Friday   ,16
3094335,20.0000000000000000,8.0000000000000000,Sunday   ,13
3094338,13.0000000000000000,8.0000000000000000,Monday   ,8
3094340,10.0000000000000000,8.0000000000000000,Saturday ,19
3094344,18.0000000000000000,4.0000000000000000,Saturday ,16
3094395,10.0000000000000000,10.0000000000000000,Monday   ,17
3094402,13.0000000000000000,7.0000000000000000,Friday   ,10
3094412,18.0000000000000000,9.0000000000000000,Saturday ,15
3094424,20.0000000000000000,8.0000000000000000,Thursday ,9
3094431,10.0000000000000000,10.0000000000000000,Saturday ,17
3094442,15.0000000000000000,6.0000000000000000,Wednesday,8
3094466,16.0000000000000000,7.0000000000000000,Sunday   ,17
3094513,16.0000000000000000,9.0000000000000000,Wednesday,18
3094516,16.0000000000000000,6.0000000000000000,Tuesday  ,9
3094526,19.0000000000000000,8.0000000000000000,Friday   ,8
3094535,19.0000000000000000,2.0000000000000000,Friday   ,16
3094540,15.0000000000000000,7.0000000000000000,Friday   ,19
3094542,14.0000000000000000,8.0000000000000000,Friday   ,16
3094550,16.0000000000000000,2.0000000000000000,Monday   ,8
3094556,14.0000000000000000,6.0000000000000000,Monday   ,19
3094578,20.0000000000000000,9.0000000000000000,Tuesday  ,18
3094584,11.0000000000000000,4.0000000000000000,Wednesday,8
3094622,15.0000000000000000,10.0000000000000000,Thursday ,16
3094634,11.0000000000000000,9.0000000000000000,Wednesday,17
3094679,13.0000000000000000,10.0000000000000000,Monday   ,9
3094680,17.0000000000000000,6.0000000000000000,Thursday ,16
3094705,16.0000000000000000,9.0000000000000000,Tuesday  ,17
3094709,10.0000000000000000,2.0000000000000000,Tuesday  ,2
3094717,14.0000000000000000,4.0000000000000000,Saturday ,10
3094744,19.0000000000000000,7.0000000000000000,Wednesday,8
3094747,19.0000000000000000,6.0000000000000000,Thursday ,17
3094749,19.0000000000000000,5.0000000000000000,Saturday ,8
3094755,10.0000000000000000,4.0000000000000000,Monday   ,18
3094760,20.0000000000000000,9.0000000000000000,Sunday   ,16
3094764,18.0000000000000000,7.0000000000000000,Wednesday,17
3094811,17.0000000000000000,8.0000000000000000,Tuesday  ,15
3094829,18.0000000000000000,9.0000000000000000,Thursday ,16
3094856,14.0000000000000000,4.0000000000000000,Saturday ,18
3094857,12.0000000000000000,2.0000000000000000,Saturday ,19
3094872,20.0000000000000000,7.0000000000000000,Friday   ,19
3094877,19.0000000000000000,10.0000000000000000,Saturday ,9
3094912,17.0000000000000000,10.0000000000000000,Wednesday,9
3094933,13.0000000000000000,8.0000000000000000,Monday   ,17
3094935,17.0000000000000000,10.0000000000000000,Wednesday,19
3094937,16.0000000000000000,9.0000000000000000,Thursday ,16
3094973,13.0000000000000000,6.0000000000000000,Thursday ,9
3094999,16.0000000000000000,8.0000000000000000,Thursday ,19
3095000,17.0000000000000000,8.0000000000000000,Monday   ,8
3095014,17.0000000000000000,10.0000000000000000,Saturday ,14
3095035,19.0000000000000000,9.0000000000000000,Saturday ,16
3095045,13.0000000000000000,6.0000000000000000,Wednesday,3
3095051,12.0000000000000000,8.0000000000000000,Thursday ,1
3095055,16.0000000000000000,6.0000000000000000,Wednesday,17
3095091,12.0000000000000000,9.0000000000000000,Monday   ,13
3095092,11.0000000000000000,4.0000000000000000,Monday   ,8
3095093,18.0000000000000000,8.0000000000000000,Thursday ,4
3095136,16.0000000000000000,8.0000000000000000,Thursday ,17
3095140,10.0000000000000000,9.0000000000000000,Saturday ,8
3095173,16.0000000000000000,7.0000000000000000,Monday   ,9
3095176,11.0000000000000000,8.0000000000000000,Friday   ,16
3095186,12.0000000000000000,6.0000000000000000,Wednesday,8
3095199,18.0000000000000000,9.0000000000000000,Monday   ,9
3095212,10.0000000000000000,3.0000000000000000,Friday   ,8
3095235,10.0000000000000000,5.0000000000000000,Tuesday  ,18
3095237,15.0000000000000000,9.0000000000000000,Wednesday,8
3095248,17.0000000000000000,4.0000000000000000,Sunday   ,18
3095254,12.0000000000000000,8.0000000000000000,Saturday ,17
3095258,20.0000000000000000,7.0000000000000000,Wednesday,19
3095259,19.0000000000000000,8.0000000000000000,Monday   ,9
3095263,16.0000000000000000,3.0000000000000000,Saturday ,18
3095286,14.0000000000000000,2.0000000000000000,Friday   ,16
3095293,13.0000000000000000,3.0000000000000000,Wednesday,9
3095301,14.0000000000000000,7.0000000000000000,Monday   ,23
3095308,19.0000000000000000,7.0000000000000000,Saturday ,9
3095324,16.0000000000000000,10.0000000000000000,Thursday ,16
3095325,13.0000000000000000,9.0000000000000000,Sunday   ,16
3095347,16.0000000000000000,2.0000000000000000,Saturday ,18
3095348,14.0000000000000000,5.0000000000000000,Friday   ,18
3095352,17.0000000000000000,8.0000000000000000,Sunday   ,17
3095360,11.0000000000000000,8.0000000000000000,Saturday ,17
3095364,11.0000000000000000,5.0000000000000000,Tuesday  ,11
3095391,20.0000000000000000,6.0000000000000000,Thursday ,19
3095413,12.0000000000000000,7.0000000000000000,Friday   ,9
3095423,14.0000000000000000,2.0000000000000000,Thursday ,8
3095446,16.0000000000000000,6.0000000000000000,Tuesday  ,18
3095462,10.0000000000000000,2.0000000000000000,Saturday ,18
3095471,16.0000000000000000,7.0000000000000000,Tuesday  ,8
3095485,10.0000000000000000,5.0000000000000000,Friday   ,19
3095486,16.0000000000000000,10.0000000000000000,Sunday   ,17
3095490,12.0000000000000000,6.0000000000000000,Wednesday,9
3095501,12.0000000000000000,4.0000000000000000,Tuesday  ,18
3095502,14.0000000000000000,3.0000000000000000,Wednesday,16
3095512,16.0000000000000000,9.0000000000000000,Wednesday,9
3095532,17.0000000000000000,4.0000000000000000,Thursday ,9
3095543,17.0000000000000000,6.0000000000000000,Friday   ,7
3095574,10.0000000000000000,7.0000000000000000,Monday   ,16
3095585,11.0000000000000000,2.0000000000000000,Monday   ,17
3095609,11.0000000000000000,3.0000000000000000,Tuesday  ,16
3095619,17.0000000000000000,7.0000000000000000,Tuesday  ,17
3095627,19.0000000000000000,6.0000000000000000,Wednesday,15
3095638,12.0000000000000000,2.0000000000000000,Friday   ,17
3095662,10.0000000000000000,5.0000000000000000,Tuesday  ,16
3095670,18.0000000000000000,4.0000000000000000,Friday   ,18
3095687,14.0000000000000000,4.0000000000000000,Wednesday,16
3095718,20.0000000000000000,4.0000000000000000,Tuesday  ,18
3095729,17.0000000000000000,8.0000000000000000,Saturday ,9
3095734,15.0000000000000000,2.0000000000000000,Thursday ,17
3095735,12.0000000000000000,8.0000000000000000,Thursday ,16
3095738,11.0000000000000000,7.0000000000000000,Wednesday,8
3095741,19.0000000000000000,3.0000000000000000,Sunday   ,19
3095766,18.0000000000000000,9.0000000000000000,Friday   ,8
3095772,15.0000000000000000,3.0000000000000000,Sunday   ,18
3095797,10.0000000000000000,2.0000000000000000,Monday   ,17
3095818,10.0000000000000000,7.0000000000000000,Wednesday,19
3095826,11.0000000000000000,9.0000000000000000,Saturday ,19
3095838,12.0000000000000000,7.0000000000000000,Sunday   ,14
3095893,16.0000000000000000,8.0000000000000000,Sunday   ,16
3095909,17.0000000000000000,10.0000000000000000,Thursday ,12
3095914,16.0000000000000000,9.0000000000000000,Friday   ,8
3095919,16.0000000000000000,4.0000000000000000,Tuesday  ,16
3095923,13.0000000000000000,10.0000000000000000,Wednesday,12
3095939,17.0000000000000000,6.0000000000000000,Sunday   ,11
3095971,11.0000000000000000,10.0000000000000000,Sunday   ,17
3095983,11.0000000000000000,4.0000000000000000,Friday   ,18
3096015,17.0000000000000000,10.0000000000000000,Saturday ,19
3096016,16.0000000000000000,6.0000000000000000,Tuesday  ,9
3096035,16.0000000000000000,2.0000000000000000,Tuesday  ,16
3096046,14.0000000000000000,6.0000000000000000,Tuesday  ,8
3096047,15.0000000000000000,8.0000000000000000,Sunday   ,18
3096068,15.0000000000000000,9.0000000000000000,Thursday ,10
3096074,14.0000000000000000,2.0000000000000000,Friday   ,18
3096093,17.0000000000000000,4.0000000000000000,Tuesday  ,4
3096109,10.0000000000000000,7.0000000000000000,Wednesday,17
3096127,18.0000000000000000,7.0000000000000000,Tuesday  ,17
3096153,15.0000000000000000,10.0000000000000000,Tuesday  ,8
3096163,12.0000000000000000,6.0000000000000000,Wednesday,8
3096180,17.0000000000000000,3.0000000000000000,Monday   ,9
3096186,19.0000000000000000,4.0000000000000000,Tuesday  ,8
3096190,12.0000000000000000,3.0000000000000000,Friday   ,18
3096208,14.0000000000000000,8.0000000000000000,Sunday   ,19
3096213,18.0000000000000000,9.0000000000000000,Monday   ,15
3096236,17.0000000000000000,6.0000000000000000,Tuesday  ,8
3096245,16.0000000000000000,7.0000000000000000,Monday   ,18
3096262,11.0000000000000000,4.0000000000000000,Saturday ,18
3096269,18.0000000000000000,2.0000000000000000,Wednesday,11
3096285,11.0000000000000000,2.0000000000000000,Monday   ,18
3096321,17.0000000000000000,7.0000000000000000,Wednesday,8
3096344,10.0000000000000000,10.0000000000000000,Thursday ,17
3096351,14.0000000000000000,3.0000000000000000,Friday   ,8
3096361,19.0000000000000000,2.0000000000000000,Monday   ,17
3096369,20.0000000000000000,7.0000000000000000,Wednesday,8
3096388,20.0000000000000000,3.0000000000000000,Friday   ,16
3096389,19.0000000000000000,7.0000000000000000,Sunday   ,8
3096395,20.0000000000000000,9.0000000000000000,Tuesday  ,18
3096401,12.0000000000000000,9.0000000000000000,Friday   ,17
3096403,20.0000000000000000,7.0000000000000000,Wednesday,17
3096418,13.0000000000000000,6.0000000000000000,Thursday ,9
3096421,17.0000000000000000,2.0000000000000000,Saturday ,18
3096426,15.0000000000000000,4.0000000000000000,Friday   ,17
3096451,10.0000000000000000,5.0000000000000000,Saturday ,16
3096462,13.0000000000000000,3.0000000000000000,Wednesday,18
3096481,18.0000000000000000,5.0000000000000000,Wednesday,18
3096483,18.0000000000000000,10.0000000000000000,Monday   ,16
3096493,17.0000000000000000,3.0000000000000000,Wednesday,13
3096515,13.0000000000000000,10.0000000000000000,Thursday ,16
3096524,17.0000000000000000,7.0000000000000000,Thursday ,17
3096526,15.0000000000000000,7.0000000000000000,Wednesday,17
3096537,15.0000000000000000,10.0000000000000000,Wednesday,19
3096541,14.0000000000000000,2.0000000000000000,Friday   ,8
3096547,18.0000000000000000,3.0000000000000000,Sunday   ,17
3096553,11.0000000000000000,3.0000000000000000,Thursday ,19
3096561,18.0000000000000000,4.0000000000000000,Monday   ,9
3096563,17.0000000000000000,5.0000000000000000,Friday   ,10
3096598,13.0000000000000000,9.0000000000000000,Monday   ,19
3096601,14.0000000000000000,8.0000000000000000,Friday   ,16
3096609,11.0000000000000000,3.0000000000000000,Thursday ,20
3096639,18.0000000000000000,3.0000000000000000,Saturday ,16
3096687,16.0000000000000000,4.0000000000000000,Sunday   ,8
3096699,17.0000000000000000,2.0000000000000000,Saturday ,18
3096704,14.0000000000000000,7.0000000000000000,Tuesday  ,8
3096708,19.0000000000000000,6.0000000000000000,Friday   ,19
3096711,11.0000000000000000,10.0000000000000000,Tuesday  ,9
3096717,14.0000000000000000,8.0000000000000000,Friday   ,8
3096738,20.0000000000000000,5.0000000000000000,Sunday   ,13
3096749,10.0000000000000000,3.0000000000000000,Friday   ,16
3096779,13.0000000000000000,3.0000000000000000,Friday   ,16
3096784,12.0000000000000000,5.0000000000000000,Tuesday  ,9
3096793,17.0000000000000000,5.0000000000000000,Friday   ,16
3096805,12.0000000000000000,2.0000000000000000,Thursday ,17
3096809,16.0000000000000000,5.0000000000000000,Monday   ,16
3096818,12.0000000000000000,10.0000000000000000,Friday   ,16
3096821,20.0000000000000000,8.0000000000000000,Thursday ,18
3096830,13.0000000000000000,7.0000000000000000,Sunday   ,12
3096835,11.0000000000000000,4.0000000000000000,Thursday ,8
3096842,19.0000000000000000,6.0000000000000000,Tuesday  ,4
3096863,15.0000000000000000,10.0000000000000000,Friday   ,8
3096867,16.0000000000000000,5.0000000000000000,Thursday ,8
3096874,19.0000000000000000,4.0000000000000000,Saturday ,18
3096877,11.0000000000000000,2.0000000000000000,Saturday ,9
3096881,18.0000000000000000,2.0000000000000000,Friday   ,9
3096905,13.0000000000000000,4.0000000000000000,Sunday   ,19
3096938,16.0000000000000000,9.0000000000000000,Saturday ,17
3096976,19.0000000000000000,6.0000000000000000,Thursday ,8
3097003,15.0000000000000000,9.0000000000000000,Tuesday  ,16
3097009,13.0000000000000000,3.0000000000000000,Monday   ,18
3097018,13.0000000000000000,7.0000000000000000,Monday   ,17
3097025,14.0000000000000000,2.0000000000000000,Thursday ,8
3097028,12.0000000000000000,9.0000000000000000,Sunday   ,16
3097032,11.0000000000000000,10.0000000000000000,Tuesday  ,18
3097038,20.0000000000000000,8.0000000000000000,Friday   ,8
3097050,10.0000000000000000,10.0000000000000000,Thursday ,19
3097052,15.0000000000000000,9.0000000000000000,Thursday ,17
3097095,15.0000000000000000,7.0000000000000000,Thursday ,9
3097097,11.0000000000000000,5.0000000000000000,Sunday   ,16
3097106,11.0000000000000000,10.0000000000000000,Monday   ,8
3097108,14.0000000000000000,6.0000000000000000,Saturday ,17
3097116,13.0000000000000000,7.0000000000000000,Monday   ,17
3097117,14.0000000000000000,9.0000000000000000,Tuesday  ,16
3097144,14.0000000000000000,6.0000000000000000,Friday   ,19
3097146,19.0000000000000000,5.0000000000000000,Tuesday  ,15
3097185,17.0000000000000000,5.0000000000000000,Sunday   ,19
3097211,12.0000000000000000,10.0000000000000000,Friday   ,17
3097215,16.0000000000000000,7.0000000000000000,Wednesday,9
3097224,14.0000000000000000,7.0000000000000000,Tuesday  ,8
3097291,11.0000000000000000,2.0000000000000000,Monday   ,19
3097294,10.0000000000000000,6.0000000000000000,Saturday ,17
3097313,20.0000000000000000,4.0000000000000000,Wednesday,17
3097327,17.0000000000000000,6.0000000000000000,Thursday ,18
3097330,19.0000000000000000,2.0000000000000000,Monday   ,17
3097343,11.0000000000000000,9.0000000000000000,Monday   ,17
3097381,14.0000000000000000,9.0000000000000000,Tuesday  ,16
3097382,18.0000000000000000,6.0000000000000000,Saturday ,17
3097409,16.0000000000000000,7.0000000000000000,Saturday ,19
3097410,17.0000000000000000,6.0000000000000000,Monday   ,9
3097414,19.0000000000000000,9.0000000000000000,Tuesday  ,19
3097431,11.0000000000000000,6.0000000000000000,Friday   ,8
3097448,20.0000000000000000,8.0000000000000000,Thursday ,12
3097455,14.0000000000000000,3.0000000000000000,Saturday ,4
3097510,13.0000000000000000,4.0000000000000000,Tuesday  ,16
3097549,10.0000000000000000,6.0000000000000000,Saturday ,9
3097558,16.0000000000000000,9.0000000000000000,Sunday   ,9
3097567,11.0000000000000000,3.0000000000000000,Friday   ,19
3097581,18.0000000000000000,2.0000000000000000,Friday   ,19
3097636,10.0000000000000000,9.0000000000000000,Thursday ,18
3097644,17.0000000000000000,6.0000000000000000,Sunday   ,9
3097645,13.0000000000000000,6.0000000000000000,Monday   ,17
3097659,11.0000000000000000,8.0000000000000000,Monday   ,9
3097696,11.0000000000000000,7.0000000000000000,Friday   ,9
3097700,16.0000000000000000,10.0000000000000000,Monday   ,17
3097736,10.0000000000000000,10.0000000000000000,Wednesday,17
3097746,20.0000000000000000,8.0000000000000000,Thursday ,16
3097759,11.0000000000000000,3.0000000000000000,Saturday ,19
3097773,11.0000000000000000,3.0000000000000000,Friday   ,8
3097778,12.0000000000000000,7.0000000000000000,Thursday ,9
3097800,11.0000000000000000,5.0000000000000000,Sunday   ,15
3097806,10.0000000000000000,5.0000000000000000,Friday   ,9
3097829,19.0000000000000000,10.0000000000000000,Tuesday  ,19
3097845,15.0000000000000000,10.0000000000000000,Monday   ,8
3097890,14.0000000000000000,9.0000000000000000,Thursday ,16
3097906,13.0000000000000000,6.0000000000000000,Tuesday  ,9
3097926,10.0000000000000000,9.0000000000000000,Monday   ,9
3097927,16.0000000000000000,8.0000000000000000,Thursday ,21
3097929,17.0000000000000000,10.0000000000000000,Sunday   ,13
3097933,13.0000000000000000,4.0000000000000000,Wednesday,8
3097938,19.0000000000000000,8.0000000000000000,Tuesday  ,18
3097954,11.0000000000000000,10.0000000000000000,Thursday ,17
3097963,10.0000000000000000,7.0000000000000000,Thursday ,19
3097970,18.0000000000000000,7.0000000000000000,Wednesday,8
3097992,17.0000000000000000,3.0000000000000000,Monday   ,18
3098002,19.0000000000000000,9.0000000000000000,Friday   ,18
3098025,11.0000000000000000,6.0000000000000000,Thursday ,16
3098054,17.0000000000000000,4.0000000000000000,Thursday ,11
3098062,12.0000000000000000,7.0000000000000000,Sunday   ,8
3098066,19.0000000000000000,10.0000000000000000,Sunday   ,17
3098137,18.0000000000000000,10.0000000000000000,Wednesday,18
3098148,17.0000000000000000,7.0000000000000000,Monday   ,8
3098151,14.0000000000000000,10.0000000000000000,Wednesday,9
3098165,14.0000000000000000,3.0000000000000000,Thursday ,18
3098191,14.0000000000000000,7.0000000000000000,Monday   ,8
3098206,10.0000000000000000,7.0000000000000000,Thursday ,12
3098240,16.0000000000000000,3.0000000000000000,Sunday   ,8
3098242,14.0000000000000000,7.0000000000000000,Sunday   ,19
3098283,12.0000000000000000,6.0000000000000000,Thursday ,13
3098294,20.0000000000000000,10.0000000000000000,Saturday ,18
3098312,11.0000000000000000,10.0000000000000000,Thursday ,8
3098345,16.0000000000000000,10.0000000000000000,Tuesday  ,16
3098361,20.0000000000000000,6.0000000000000000,Friday   ,9
3098410,12.0000000000000000,10.0000000000000000,Saturday ,18
3098420,17.0000000000000000,8.0000000000000000,Friday   ,19
3098435,15.0000000000000000,8.0000000000000000,Thursday ,16
3098466,20.0000000000000000,4.0000000000000000,Saturday ,16
3098479,17.0000000000000000,9.0000000000000000,Thursday ,18
3098495,20.0000000000000000,2.0000000000000000,Saturday ,6
3098518,14.0000000000000000,10.0000000000000000,Tuesday  ,19
